mc_id,location_id,version,geometry,events,pure_class,mixed_dominant_class,mixed_second_dominant_class,s2_l2_bands,era5,cci_landcover_map,copernicus_dem,de_africa_climatology,event_arrays,s2cloudless_cloudmask,sen2cor_cloudmask,unetmobv2_cloudmask,earthnet_cloudmask,remarks,continent
mc_2.06_14.86_1.3_20231018_0,2.06_14.86,1.3,"POLYGON ((2.050379411846859 14.850710451049219, 2.074621836022207 14.850710451049219, 2.074621836022207 14.874289349905789, 2.050379411846859 14.874289349905789, 2.050379411846859 14.850710451049219))","[(2768, '2016-04-23', '2016-04-23'), (2831, '2016-04-26', '2016-04-26'), (35165, '2021-04-10', '2021-04-16'), (35751, '2021-04-19', '2021-04-19'), (35971, '2021-04-24', '2021-04-24')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_32.48_1.3_20231018_0,2.06_32.48,1.3,"POLYGON ((2.0482872936854495 32.46433940743528, 2.076716130252868 32.46433940743528, 2.076716130252868 32.48843736782456, 2.0482872936854495 32.48843736782456, 2.0482872936854495 32.46433940743528))","[(13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-13', '2018-07-28'), (20315, '2019-07-11', '2019-07-14'), (20865, '2019-07-30', '2019-07-30'), (37172, '2021-07-12', '2021-07-12'), (37254, '2021-07-16', '2021-07-16'), (37868, '2021-08-04', '2021-08-14'), (38609, '2021-09-03', '2021-09-03')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_32.10_1.3_20231018_0,2.06_32.10,1.3,"POLYGON ((2.048352274826414 32.0893443410248, 2.076651086049925 32.0893443410248, 2.076651086049925 32.113432453510896, 2.048352274826414 32.113432453510896, 2.048352274826414 32.0893443410248))","[(3719, '2016-07-13', '2016-07-13'), (13837, '2018-07-03', '2018-07-08'), (14225, '2018-07-12', '2018-07-28'), (20315, '2019-07-11', '2019-07-14'), (20865, '2019-07-30', '2019-07-30'), (37172, '2021-07-12', '2021-07-12'), (37868, '2021-08-04', '2021-08-14'), (38609, '2021-09-03', '2021-09-03'), (38633, '2021-09-05', '2021-09-05')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_33.35_1.3_20231018_0,2.06_33.35,1.3,"POLYGON ((2.0481312611308575 33.33932800649986, 2.076872314221403 33.33932800649986, 2.076872314221403 33.36344872325559, 2.0481312611308575 33.36344872325559, 2.0481312611308575 33.33932800649986))","[(13837, '2018-07-08', '2018-07-08'), (14000, '2018-07-06', '2018-07-06'), (14225, '2018-07-13', '2018-07-27'), (20315, '2019-07-11', '2019-07-13'), (20865, '2019-07-29', '2019-07-30'), (21154, '2019-08-08', '2019-08-09'), (37868, '2021-08-14', '2021-08-14')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_31.10_1.3_20231018_0,2.06_31.10,1.3,"POLYGON ((2.0485202036557824 31.089357635349195, 2.0764829941300875 31.089357635349195, 2.0764829941300875 31.11341920995758, 2.0485202036557824 31.11341920995758, 2.0485202036557824 31.089357635349195))","[(3719, '2016-07-13', '2016-07-13'), (13837, '2018-07-02', '2018-07-09'), (14225, '2018-07-12', '2018-07-29'), (20315, '2019-07-11', '2019-07-11'), (37254, '2021-07-16', '2021-07-16'), (37868, '2021-08-05', '2021-08-14'), (38609, '2021-09-03', '2021-09-03'), (38633, '2021-09-05', '2021-09-06'), (38785, '2021-10-01', '2021-10-01')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_33.48_1.3_20231018_0,2.06_33.48,1.3,"POLYGON ((2.0481084557710427 33.4643263905179, 2.0768951417167787 33.4643263905179, 2.0768951417167787 33.488450332674795, 2.0481084557710427 33.488450332674795, 2.0481084557710427 33.4643263905179))","[(10261, '2017-07-28', '2017-07-28'), (14225, '2018-07-13', '2018-07-27'), (20315, '2019-07-11', '2019-07-13'), (20865, '2019-07-30', '2019-07-30'), (21154, '2019-08-08', '2019-08-09'), (37868, '2021-08-13', '2021-08-13')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_33.60_1.3_20231018_0,2.06_33.60,1.3,"POLYGON ((2.0480855193475698 33.58932477772943, 2.076918100405661 33.58932477772943, 2.076918100405661 33.61345193888459, 2.0480855193475698 33.61345193888459, 2.0480855193475698 33.58932477772943))","[(10261, '2017-07-28', '2017-07-28'), (14225, '2018-07-13', '2018-07-27'), (20315, '2019-07-11', '2019-07-13'), (20865, '2019-07-30', '2019-07-30'), (21154, '2019-08-08', '2019-08-09'), (37868, '2021-08-13', '2021-08-13')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_36.47_1.3_20231018_0,2.06_36.47,1.3,"POLYGON ((2.04752047668285 36.461510828408244, 2.077483693460874 36.461510828408244, 2.077483693460874 36.48571017233973, 2.04752047668285 36.48571017233973, 2.04752047668285 36.461510828408244))","[(14225, '2018-07-12', '2018-07-29')]",-,needletree,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.06_45.47_1.3_20231018_0,2.06_45.47,1.3,"POLYGON ((2.045162871084314 45.455853408899756, 2.0798436967722242 45.455853408899756, 2.0798436967722242 45.48025592650038, 2.045162871084314 45.48025592650038, 2.045162871084314 45.455853408899756))","[(3964, '2016-07-18', '2016-07-19'), (5844, '2016-09-12', '2016-09-12'), (14232, '2018-08-04', '2018-08-06'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",needletree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.06_48.97_1.3_20231018_0,2.06_48.97,1.3,"POLYGON ((2.043920299762551 48.95304083824522, 2.0810876274093255 48.95304083824522, 2.0810876274093255 48.9775126721905, 2.043920299762551 48.9775126721905, 2.043920299762551 48.95304083824522))","[(14232, '2018-07-26', '2018-07-26'), (20651, '2019-07-24', '2019-07-25'), (29495, '2020-07-31', '2020-07-31'), (29988, '2020-08-06', '2020-08-12')]",urban,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.07_34.84_1.3_20231018_0,2.07_34.84,1.3,"POLYGON ((2.0506289289510087 34.82541984310299, 2.0799304781767862 34.82541984310299, 2.0799304781767862 34.84957902784756, 2.0506289289510087 34.84957902784756, 2.0506289289510087 34.82541984310299))","[(9585, '2017-07-12', '2017-07-12'), (10372, '2017-07-30', '2017-08-01'), (21154, '2019-08-07', '2019-08-09'), (30874, '2020-08-18', '2020-08-19'), (37446, '2021-07-24', '2021-07-24'), (37868, '2021-08-06', '2021-08-16')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.07_44.59_1.3_20231018_0,2.07_44.59,1.3,"POLYGON ((2.0509949111164008 44.580861858966905, 2.08512248293607 44.580861858966905, 2.08512248293607 44.60524753863725, 2.0509949111164008 44.60524753863725, 2.0509949111164008 44.580861858966905))","[(3964, '2016-07-18', '2016-07-19'), (5401, '2016-08-23', '2016-08-23'), (5463, '2016-08-27', '2016-08-27'), (5531, '2016-09-07', '2016-09-07'), (5844, '2016-09-12', '2016-09-12'), (15096, '2018-08-05', '2018-08-06'), (20651, '2019-07-22', '2019-07-25'), (22041, '2019-09-17', '2019-09-17'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",grassland,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.07_7.74_1.3_20231018_0,2.07_7.74,1.3,"POLYGON ((2.0591329517325043 7.7313848828525495, 2.082534332093609 7.7313848828525495, 2.082534332093609 7.754726332900218, 2.0591329517325043 7.754726332900218, 2.0591329517325043 7.7313848828525495))","[(8677, '2017-03-19', '2017-03-19'), (23153, '2020-03-01', '2020-03-19'), (33305, '2021-03-03', '2021-03-09')]",broadtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.09_44.59_1.3_20231018_0,2.09_44.59,1.3,"POLYGON ((2.0759906139668542 44.58085879024395, 2.1101267791044 44.58085879024395, 2.1101267791044 44.605250610227046, 2.0759906139668542 44.605250610227046, 2.0759906139668542 44.58085879024395))","[(29495, '2020-07-27', '2020-08-02')]",-,grassland,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.11_42.59_1.3_20231018_0,2.11_42.59,1.3,"POLYGON ((2.0960227524882122 42.580878162665385, 2.128982906396474 42.580878162665385, 2.128982906396474 42.605231365616014, 2.0960227524882122 42.605231365616014, 2.0960227524882122 42.580878162665385))",[],-,needletree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.11_46.34_1.3_20231018_0,2.11_46.34,1.3,"POLYGON ((2.089310055116213 46.32806105179773, 2.1245857005026747 46.32806105179773, 2.1245857005026747 46.35249266571823, 2.089310055116213 46.35249266571823, 2.089310055116213 46.32806105179773))","[(14232, '2018-08-05', '2018-08-06'), (15690, '2018-08-22', '2018-08-22'), (15971, '2018-09-12', '2018-09-12'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (22042, '2019-09-16', '2019-09-16'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",grassland,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.15_34.05_1.3_20231018_0,2.15_34.05,1.3,"POLYGON ((2.131325206618785 34.0420888800864, 2.160345152952848 34.0420888800864, 2.160345152952848 34.06624338083544, 2.131325206618785 34.06624338083544, 2.131325206618785 34.0420888800864))","[(10261, '2017-07-28', '2017-07-28'), (14225, '2018-07-20', '2018-07-20'), (20315, '2019-07-10', '2019-07-13'), (21065, '2019-08-05', '2019-08-05'), (21154, '2019-08-07', '2019-08-09'), (37868, '2021-08-06', '2021-08-14')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.17_34.28_1.3_20231018_0,2.17_34.28,1.3,"POLYGON ((2.150723793932259 34.272639585953634, 2.1798355074661337 34.272639585953634, 2.1798355074661337 34.29680376463949, 2.150723793932259 34.29680376463949, 2.150723793932259 34.272639585953634))","[(10261, '2017-07-28', '2017-07-28'), (14225, '2018-07-20', '2018-07-27'), (20315, '2019-07-11', '2019-07-13'), (21065, '2019-08-05', '2019-08-05'), (21154, '2019-08-07', '2019-08-09'), (37868, '2021-08-06', '2021-08-14')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.17_50.83_1.3_20231018_0,2.17_50.83,1.3,"POLYGON ((2.1459138548645402 50.81412046257593, 2.184650498068311 50.81412046257593, 2.184650498068311 50.838655125636166, 2.1459138548645402 50.838655125636166, 2.1459138548645402 50.81412046257593))","[(20651, '2019-07-22', '2019-07-26')]",-,broadtree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.18_43.49_1.3_20231018_0,2.18_43.49,1.3,"POLYGON ((2.162420523922721 43.47808253033514, 2.195918738333456 43.47808253033514, 2.195918738333456 43.50247139501686, 2.162420523922721 43.50247139501686, 2.162420523922721 43.47808253033514))","[(3964, '2016-07-19', '2016-07-19'), (5531, '2016-09-02', '2016-09-07'), (5844, '2016-09-12', '2016-09-12'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-09')]",mixedtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.19_14.74_1.3_20231018_0,2.19_14.74,1.3,"POLYGON ((2.1753843180404604 14.72570835704592, 2.199616917175016 14.72570835704592, 2.199616917175016 14.749291459740153, 2.1753843180404604 14.749291459740153, 2.1753843180404604 14.72570835704592))","[(2768, '2016-04-23', '2016-04-23'), (2831, '2016-04-26', '2016-04-26'), (35165, '2021-04-10', '2021-04-16'), (35751, '2021-04-19', '2021-04-19'), (35971, '2021-04-24', '2021-04-24')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_14.99_1.3_20231018_0,2.19_14.99,1.3,"POLYGON ((2.1753658384816443 14.975704193869824, 2.1996354201046193 14.975704193869824, 2.1996354201046193 14.999295612442957, 2.1753658384816443 14.999295612442957, 2.1753658384816443 14.975704193869824))","[(2768, '2016-04-23', '2016-04-23'), (35165, '2021-04-10', '2021-04-16'), (35751, '2021-04-19', '2021-04-19'), (35971, '2021-04-24', '2021-04-24')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_15.61_1.3_20231018_0,2.19_15.61,1.3,"POLYGON ((2.1753184643563306 15.60069382645545, 2.1996828532280306 15.60069382645545, 2.1996828532280306 15.62430595360721, 2.1753184643563306 15.62430595360721, 2.1753184643563306 15.60069382645545))","[(19196, '2019-05-07', '2019-05-07'), (35165, '2021-04-12', '2021-04-16'), (35751, '2021-04-19', '2021-04-19'), (35971, '2021-04-24', '2021-04-24')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_31.35_1.3_20231018_0,2.19_31.35,1.3,"POLYGON ((2.1734663548772732 31.33934350047822, 2.20153688045461 31.33934350047822, 2.20153688045461 31.36343334426961, 2.1734663548772732 31.36343334426961, 2.1734663548772732 31.33934350047822))","[(3719, '2016-07-13', '2016-07-13'), (13837, '2018-07-02', '2018-07-09'), (14225, '2018-07-12', '2018-07-29'), (20315, '2019-07-11', '2019-07-14'), (37254, '2021-07-16', '2021-07-17'), (37868, '2021-08-06', '2021-08-14'), (38609, '2021-09-03', '2021-09-03'), (38633, '2021-09-05', '2021-09-06'), (38785, '2021-10-01', '2021-10-01')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_32.23_1.3_20231018_0,2.19_32.23,1.3,"POLYGON ((2.1733176513531784 32.214331576337266, 2.2016857277580515 32.214331576337266, 2.2016857277580515 32.23844522394927, 2.1733176513531784 32.23844522394927, 2.1733176513531784 32.214331576337266))","[(13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-13', '2018-07-28'), (20315, '2019-07-11', '2019-07-14'), (37172, '2021-07-12', '2021-07-12'), (37254, '2021-07-16', '2021-07-16'), (37868, '2021-08-04', '2021-08-14'), (38609, '2021-09-03', '2021-09-03')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_32.60_1.3_20231018_0,2.19_32.60,1.3,"POLYGON ((2.1732520791921943 32.5893265141428, 2.201751363288959 32.5893265141428, 2.201751363288959 32.613450266872725, 2.1732520791921943 32.613450266872725, 2.1732520791921943 32.5893265141428))","[(13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-13', '2018-07-28'), (20315, '2019-07-11', '2019-07-14'), (20865, '2019-07-30', '2019-07-30'), (37172, '2021-07-12', '2021-07-12'), (37254, '2021-07-16', '2021-07-16'), (37868, '2021-08-04', '2021-08-14'), (38609, '2021-09-03', '2021-09-03')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_32.98_1.3_20231018_0,2.19_32.98,1.3,"POLYGON ((2.1731853736503877 32.96432148102082, 2.2018181332940836 32.96432148102082, 2.2018181332940836 32.988455280589285, 2.1731853736503877 32.988455280589285, 2.1731853736503877 32.96432148102082))","[(13837, '2018-07-04', '2018-07-08'), (14225, '2018-07-13', '2018-07-27'), (20315, '2019-07-11', '2019-07-14'), (20865, '2019-07-29', '2019-07-30'), (21154, '2019-08-09', '2019-08-09'), (37254, '2021-07-16', '2021-07-17'), (37868, '2021-08-14', '2021-08-14')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_33.73_1.3_20231018_0,2.19_33.73,1.3,"POLYGON ((2.173048481020679 33.71431150248303, 2.2019551582565042 33.71431150248303, 2.2019551582565042 33.73846521989942, 2.173048481020679 33.73846521989942, 2.173048481020679 33.71431150248303))","[(10261, '2017-07-28', '2017-07-28'), (14225, '2018-07-18', '2018-07-20'), (20315, '2019-07-10', '2019-07-13'), (21154, '2019-08-07', '2019-08-09'), (37868, '2021-08-06', '2021-08-13')]",soil,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.19_44.84_1.3_20231018_0,2.19_44.84,1.3,"POLYGON ((2.1703406257928575 44.83084451468395, 2.2046657256785283 44.83084451468395, 2.2046657256785283 44.855264879259764, 2.1703406257928575 44.855264879259764, 2.1703406257928575 44.83084451468395))","[(3964, '2016-07-18', '2016-07-19'), (5531, '2016-09-07', '2016-09-07'), (5844, '2016-09-12', '2016-09-12'), (20651, '2019-07-23', '2019-07-25'), (22041, '2019-09-17', '2019-09-17'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",grassland,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.19_45.84_1.3_20231018_0,2.19_45.84,1.3,"POLYGON ((2.170017669509245 45.83083384279858, 2.204989024042199 45.83083384279858, 2.204989024042199 45.85527548031663, 2.170017669509245 45.85527548031663, 2.170017669509245 45.83083384279858))","[(3964, '2016-07-19', '2016-07-19'), (14232, '2018-08-05', '2018-08-06'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14'), (31794, '2020-09-17', '2020-09-17')]",broadtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.19_46.34_1.3_20231018_0,2.19_46.34,1.3,"POLYGON ((2.1698508644712384 46.328050841594404, 2.2051560076369707 46.328050841594404, 2.2051560076369707 46.35250288543458, 2.1698508644712384 46.35250288543458, 2.1698508644712384 46.328050841594404))","[(14232, '2018-08-05', '2018-08-06'), (15690, '2018-08-22', '2018-08-22'), (15971, '2018-09-12', '2018-09-12'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (22042, '2019-09-16', '2019-09-16'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",grassland,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.19_47.59_1.3_20231018_0,2.19_47.59,1.3,"POLYGON ((2.172189362989084 47.578037606461514, 2.208373544918507 47.578037606461514, 2.208373544918507 47.60251602745672, 2.172189362989084 47.60251602745672, 2.172189362989084 47.578037606461514))","[(5844, '2016-09-13', '2016-09-13'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",mixedtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.20_43.95_1.3_20231018_0,2.20_43.95,1.3,"POLYGON ((2.1872799220275585 43.93640779105066, 2.2210594807535546 43.93640779105066, 2.2210594807535546 43.960812766270394, 2.1872799220275585 43.960812766270394, 2.1872799220275585 43.93640779105066))","[(3964, '2016-07-18', '2016-07-19'), (5401, '2016-08-23', '2016-08-23'), (5463, '2016-08-27', '2016-08-27'), (5531, '2016-09-02', '2016-09-07'), (5844, '2016-09-12', '2016-09-12'), (20651, '2019-07-22', '2019-07-25'), (29494, '2020-07-27', '2020-07-27'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11')]",urban,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.20_47.72_1.3_20231018_0,2.20_47.72,1.3,"POLYGON ((2.1804756186305143 47.70303525609631, 2.2167539987312384 47.70303525609631, 2.2167539987312384 47.727518369261745, 2.1804756186305143 47.727518369261745, 2.1804756186305143 47.70303525609631))","[(5844, '2016-09-13', '2016-09-13'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",broadtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.21_42.72_1.3_20231018_0,2.21_42.72,1.3,"POLYGON ((2.193194184712367 42.705865329169036, 2.226255951279432 42.705865329169036, 2.226255951279432 42.73024420176323, 2.193194184712367 42.73024420176323, 2.193194184712367 42.705865329169036))",[],-,mixedtree,broadtree,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.21_13.48_1.3_20231018_0,2.21_13.48,1.3,"POLYGON ((2.2004722162902213 13.472950866630235, 2.224528903481923 13.472950866630235, 2.224528903481923 13.496493448974116, 2.2004722162902213 13.496493448974116, 2.2004722162902213 13.472950866630235))",[],-,grassland,soil,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.21_45.84_1.3_20231018_0,2.21_45.84,1.3,"POLYGON ((2.1894586196069223 45.830831405118836, 2.224436953111209 45.830831405118836, 2.224436953111209 45.85527792027309, 2.1894586196069223 45.85527792027309, 2.1894586196069223 45.830831405118836))","[(5531, '2016-09-01', '2016-09-08')]",-,broadtree,grassland,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.23_46.72_1.3_20231018_0,2.23_46.72,1.3,"POLYGON ((2.2086038938744275 46.703041986152414, 2.244180895090009 46.703041986152414, 2.244180895090009 46.727511717883814, 2.2086038938744275 46.727511717883814, 2.2086038938744275 46.703041986152414))","[(5799, '2016-09-07', '2016-09-07'), (6038, '2016-09-12', '2016-09-12'), (14232, '2018-08-04', '2018-08-06'), (16039, '2018-09-17', '2018-09-17'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",grassland,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.22_13.61_1.3_20231018_0,2.22_13.61,1.3,"POLYGON ((2.2087969349905667 13.59517077979502, 2.2328708625008127 13.59517077979502, 2.2328708625008127 13.618717975871872, 2.2087969349905667 13.618717975871872, 2.2087969349905667 13.59517077979502))",[],-,grassland,urban,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Africa
mc_2.23_48.72_1.3_20231018_0,2.23_48.72,1.3,"POLYGON ((2.207873015813804 48.70302155010968, 2.2449125748499226 48.70302155010968, 2.2449125748499226 48.7275320005811, 2.207873015813804 48.7275320005811, 2.207873015813804 48.70302155010968))","[(14232, '2018-07-26', '2018-07-26'), (20651, '2019-07-23', '2019-07-25'), (29495, '2020-07-31', '2020-07-31'), (29988, '2020-08-06', '2020-08-12')]",urban,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.25_44.38_1.3_20231018_0,2.25_44.38,1.3,"POLYGON ((2.2371412071876944 44.364174790168754, 2.2711983293219666 44.364174790168754, 2.2711983293219666 44.38860130368482, 2.2371412071876944 44.38860130368482, 2.2371412071876944 44.364174790168754))","[(3964, '2016-07-18', '2016-07-19'), (5401, '2016-08-23', '2016-08-23'), (5463, '2016-08-27', '2016-08-27'), (5531, '2016-09-07', '2016-09-07'), (5844, '2016-09-12', '2016-09-12'), (15096, '2018-08-05', '2018-08-06'), (20651, '2019-07-22', '2019-07-25'), (22041, '2019-09-17', '2019-09-17'), (29495, '2020-07-30', '2020-07-30'), (29988, '2020-08-06', '2020-08-11'), (31776, '2020-09-14', '2020-09-14')]",broadtree,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
mc_2.27_49.94_1.3_20231018_0,2.27_49.94,1.3,"POLYGON ((2.2545965867503313 49.930780886359706, 2.2926339922452836 49.930780886359706, 2.2926339922452836 49.955328130462746, 2.2545965867503313 49.955328130462746, 2.2545965867503313 49.930780886359706))","[(20651, '2019-07-25', '2019-07-25'), (29988, '2020-08-07', '2020-08-12')]",urban,-,-,1.4,1,2.2,2,-1,2.1,-1.0,-1,-1,1.1,,Europe
